Full Text Tweet;Datum und Uhrzeit
"Ja es stimmt, dass @Alma_Zadic einmal erstinstanzlich MEDIENRECHTLICH zu einer Entschädigungszahlung verurteilt wurde. Jedem kann einmal ein Fehler passieren. Ich kenne &amp; schätze sie und halte sie für geeignet. Daher schlage ich sie dem Bundespräsidenten als Justizministerin vor.";07-Jan-2020 (08:51:07.000000)
Merry #Christmas and a Happy New Year to all Orthodox Christians!;07-Jan-2020 (07:19:25.000000)
Allen orthodoxen Christen wünsche ich ein frohes und gesegnetes Weihnachtsfest sowie ein schönes neues Jahr! https://t.co/0Vw8Vwujp5;07-Jan-2020 (07:19:25.000000)
Ich gratuliere @WKogler und den @Gruene_Austria zu diesem klaren Erfolg beim #buko20. Ich freue mich auf die gemeinsame Zusammenarbeit in der #Bundesregierung.;04-Jan-2020 (16:16:16.000000)
"Schon in den letzten Jahren hat August #Wöginger zuverlässig &amp; mit viel Leidenschaft den Parlamentsklub der @volkspartei geleitet. Ich freue mich daher sehr, dass er auch in dieser Legislaturperiode wieder die Aufgabe des Klubobmanns übernimmt! https://t.co/G8Vt6rK58P";03-Jan-2020 (17:02:54.000000)
An dieser Stelle möchte ich @karlnehammer sehr herzlich für seinen Einsatz in den letzten zwei Jahren danken, auch weil ich weiß, dass die Aufgabe als Generalsekretär einer Partei nicht zu den einfachsten gehört.;03-Jan-2020 (14:56:10.000000)
"Mit Bildung der Regierung gibt es auch personelle Änderungen in der @volkspartei. Axel Melchior übernimmt die Agenden des Generalsekretärs &amp; wird Garant dafür sein, dass die Partei auch in Zukunft schlagkräftig ist. Unterstützt wird er dabei von Gaby Schwarz als Stellvertreterin. https://t.co/Tf94omTiZe";03-Jan-2020 (14:56:09.000000)
"Es freut mich, dass wir im Parteivorstand neben dem Regierungsprogramm auch unser zukünftiges Regierungsteam einstimmig beschließen konnten. Mit 6 Frauen &amp; 5 Männern, sowie einer guten Mischung aus erfahrenen &amp; neuen Regierungsmitgliedern, werden wir unsere Vorhaben umsetzen. https://t.co/OmsFpTR4cu";03-Jan-2020 (14:51:07.000000)
"Danke an @WKogler &amp; die Verhandlungsteams der @volkspartei &amp; @Gruene_Austria! Wir haben es uns nicht leicht gemacht, denn wir haben es bis ins Detail ausgearbeitet und damit ein sehr gutes Programm vorgelegt, um unserem wunderschönen Land bestmöglich dienen zu können. https://t.co/7xs2xSK1gz";02-Jan-2020 (18:52:34.000000)
Wir setzen um, was wir im Wahlkampf versprochen haben. Es freut mich sehr, dass wir nicht ein Programm des kleinsten Kompromisses vorstellen, sondern das Beste aus beiden Welten vereinen konnten: https://t.co/BAd1FihdTt https://t.co/E7zMrM6Et6;02-Jan-2020 (18:52:32.000000)
Thank you very much, @eucopresident! https://t.co/sophmkPMnp;02-Jan-2020 (16:31:13.000000)
"Es ist uns gelungen, uns nicht gegenseitig auf minimale Kompromisse herunterzuverhandeln, sondern das Beste beider Welten in ein Programm für #Österreich einzubringen. Es ist möglich, die Steuerlast zu senken &amp; das Steuersystem zu ökologisieren sowie Grenzen &amp; Klima zu schützen. https://t.co/YHcxqffyye";01-Jan-2020 (21:37:26.000000)
"Vor gut 2 Monaten haben die Verhandlungen mit den @Gruene_Austria begonnen. Als zwei sehr unterschiedliche Parteien haben wir uns bemüht, ein gutes &amp; stabiles Programm für #Österreich auszuarbeiten. Heute können wir sagen: Wir sind uns einig. https://t.co/DkbvB23Wmr";01-Jan-2020 (21:36:52.000000)
"Today we celebrate the 25th anniversary of our #EU membership together with #Finland &amp; #Sweden. Thank you to all who shaped our path to the EU, in particular our foreign minister at that time, Alois #Mock. It is our task to further develop the EU. https://t.co/lxwyW0q1dp";01-Jan-2020 (09:29:51.000000)
Ein spannendes, forderndes, ereignisreiches und auch schönes Jahr 2019 geht zu Ende. Deswegen wollen mein Team und ich uns für all die Unterstützung bedanken!//Wir wünschen einen guten Rutsch und alles Gute für das kommende Jahr 2020! https://t.co/I0GCEZstd7;31-Dec-2019 (23:10:53.000000)
"Die Fragen der #Migration und #Integration stellen uns immer wieder vor Herausforderungen. Es freut mich sehr, dass mit Susanne Raab eine junge &amp; sehr erfahrene Integrationsexpertin das neu geschaffene #Integrationsministerium übernehmen wird. https://t.co/a72mEDyGlf";30-Dec-2019 (10:57:37.000000)
"Die Ziellinie der Verhandlungen ist noch nicht überschritten, aber die großen Steine auf dem Weg zu einer Regierung mit den @Gruene_Austria sind von beiden Seiten aus dem Weg geräumt worden. Die Zeit bis Silvester &amp; den Jahreswechsel wollen wir für den letzten Feinschliff nutzen. https://t.co/lXvybU0fSa";29-Dec-2019 (10:32:15.000000)
"In den Tagen vor Weihnachten haben wir noch intensiv verhandelt &amp; sind nun in der entscheidenden Phase angelangt. Wir werden daher in den kommenden Tagen weiter verhandeln. Unser Ziel ist es, dass es möglichst bald eine handlungsfähige Bundesregierung gibt. https://t.co/xZvldLqqaO";27-Dec-2019 (14:27:15.000000)
Auch dieses Jahr war ich wieder bei #LichtinsDunkel am Spendentelefon. //Danke an den @ORF für diese wichtige Aktion, die jene Menschen unterstützt, die Hilfe gerade dringend brauchen! Hier kannst auch du einen Beitrag leisten: https://t.co/bZZj2apFSq https://t.co/UE4AjtZbFP;24-Dec-2019 (13:51:48.000000)
I wish you a Merry #Christmas with your families and loved ones. May this festive season bring you lots of happiness and joy.;24-Dec-2019 (12:18:47.000000)
"Ich wünsche allen Österreicherinnen &amp; Österreichern ein besinnliches Weihnachtsfest und ruhige Tage im Kreise der Familie &amp; Freunde. //Vielen Dank vor allem an alle, die auch über die Feiertage im Einsatz sind &amp; einen wichtigen Beitrag für uns alle leisten! https://t.co/OHq4Y6nS6B";24-Dec-2019 (12:18:46.000000)
#Chanukka Sameach! I wish all members of the #Jewish Community joyful and peaceful days. https://t.co/eKRvESwXjr;22-Dec-2019 (16:40:38.000000)
"Alle Jahre wieder freut es mich Gabi #Hiller, Robert #Kratky &amp; @andiknoll beim Ö3-#Weihnachtswunder zu unterstützen. Vielen Dank an dieser Stelle an alle, die gerade in der Weihnachtszeit für andere da sind und Zeit oder Geld spenden! https://t.co/xTBmaBAjj9";21-Dec-2019 (16:24:15.000000)
Landeshauptmann Hermann Schützenhöfer und seinem Team wünsche ich alles Gute für die kommenden Jahre. Herzliche Gratulation auch an Juliane Bogner-Strauß zur neuen Aufgabe als Landesrätin in der Steiermark! Vielen Dank für all deine Arbeit auf Bundesebene. https://t.co/U6ZMmap7AR;16-Dec-2019 (15:17:21.000000)
Congratulations for your impressive electoral victory @BorisJohnson! The withdrawal agreement will now hopefully soon be ratified and we can focus on the future relationship between the #EU and the #UK which should be as close as possible. https://t.co/jGfHOLzZZP;13-Dec-2019 (05:33:58.000000)
"In #Österreich engagieren sich über 3Mio. Menschen ehrenamtlich in Vereinen &amp; Organisationen. Am heutigen Tag des Ehrenamtes will ich allen Freiwilligen, die sich in Blaulichtorganisationen, unterschiedlichen Vereinen oder auch bei uns in der @volkspartei engagieren, Danke sagen. https://t.co/SeGyqeC7CC";05-Dec-2019 (08:44:47.000000)
Ich freue mich sehr, dass wir heuer als @volkspartei mit dem gesamten Erlös des türkisen Adventkalenders den #Sterntalerhof bei seiner so enorm wichtigen Aufgabe unterstützen können. Alle Infos dazu gibt es hier von Peter L. Eppinger: https://t.co/A4eFxVgU6x;04-Dec-2019 (11:10:33.000000)
Der Advent ist eine Zeit der Besinnung. Ich wünsche allen einen schönen ersten Adventsonntag im Kreise von Familie und Freunden! https://t.co/5CDqZwYrBa;01-Dec-2019 (08:39:04.000000)
"Vielen herzlichen Dank @JunckerEU für Deinen unermüdlichen Einsatz für die #EuropäischeUnion. Du bist allen in jedem Moment stets mit Respekt &amp; Weitsicht begegnet und hast immer das Gemeinsame vor das Trennende gestellt. Alles Gute für die Zukunft! https://t.co/3EEXIE6vvx";29-Nov-2019 (14:26:32.000000)
Ich habe mich über den heutigen traditionellen Besuch der #Malteser sehr gefreut. Die Malteser haben in #Österreich über 2.200 ehrenamtlich engagierte Mitglieder, die jene unterstützen, die auf unsere Hilfe angewiesen sind. Vielen Dank für diese wichtige Arbeit in unserem Land! https://t.co/6Rpd3TBmvc;27-Nov-2019 (17:50:42.000000)
"Ich gratuliere Ursula @vonderleyen &amp; ihrem Team, unter anderem @JHahnEU, zur großen Mehrheit heute im @Europarl_DE. Die neue @EU_Commission setzt mit der Digitalisierung, dem European Green Deal im Kampf gegen den Klimawandel &amp; dem Schutz der Außengrenzen die richtigen Akzente. https://t.co/hMr659rcfR";27-Nov-2019 (14:39:00.000000)
My thoughts and prayers are with the people of #Albania, in particular with the families of the victims of last night’s earthquake. We stand ready to help. @ediramaal https://t.co/04uVM4HhBo;26-Nov-2019 (09:38:51.000000)
"Herzliche Gratulation an die Steirische Volkspartei, allem voran LH Hermann #Schützenhöfer, zu diesem fulminanten Wahlerfolg! Ein klarer erster Platz und damit ein verantwortungsvoller Auftrag, die #Steiermark auch in Zukunft mit Hingabe &amp; Leidenschaft zu führen. #LTW19 https://t.co/8nhoXRHeDk";24-Nov-2019 (16:05:03.000000)
"Die Politik muss Themen setzen, die im Lebensmittelpunkt der Menschen stehen. Wie die Stärkung der Wettbewerbsfähigkeit der #EU, damit die Menschen Arbeit haben &amp; der Sozialstaat gesichert ist sowie der Schutz des Klimas &amp; der europäischen Identität. https://t.co/neiS0tQSgM";21-Nov-2019 (17:35:40.000000)
"Herzliche Gratulation @JHahnEU zur Wahl zum Vizepräsidenten der @EPP! Als breit anerkannter Europapolitiker ist er Garant dafür, dass auch in den kommenden Jahren die richtigen Weichen gestellt werden, für eine starke &amp; stabile EU. Danke für deinen unermüdlichen Einsatz @JHahnEU! https://t.co/HZz6wgcpsT";21-Nov-2019 (14:24:20.000000)
Europa muss in der unmittelbaren Nachbarschaft Wort halten. Die #EU ist erst komplett, wenn auch die Staaten des #Westbalkans beigetreten sind. #EPPZagreb https://t.co/mD5xzSGmbz;21-Nov-2019 (14:07:03.000000)
"Wir müssen uns auf die zentralen Fragen für #Europa konzentrieren: Stärkung des Wirtschaftsstandortes, Umweltschutz - nicht nur durch Verbote, sondern durch Innovation &amp; Freude am Fortschritt , Digitalisierung sowie der Schutz unserer Außengrenzen. #EPPZagreb https://t.co/UWQLqCywQW";21-Nov-2019 (14:07:01.000000)
"Es ist unsere Aufgabe zu verhindern, dass die Kräfte der politischen Ränder immer stärker werden. Die beste Antwort darauf ist eine starke politische Kraft der Mitte, die sich auf die zentralen Fragen fokussiert &amp; sich nicht inhaltlich verzettelt. #EPPZagreb https://t.co/cQtLnY8G9d";21-Nov-2019 (14:06:59.000000)
Gerade in herausfordernden Zeiten für Europa müssen wir alles dafür tun, dass wir als #EU nicht nur die bestimmende Kraft des vergangenen Jahrhunderts sind, sondern auch im 21. Jahrhundert aktiv und wettbewerbsfähig bleiben. #EPPZagreb https://t.co/CjeVYjmQxS;21-Nov-2019 (14:06:54.000000)
"Thank you for your hospitality at the #EPPCongress @AndrejPlenkovic. We reiterated the strong ties between our countries &amp; the need to remain committed to the #EUperspective of the countries of the Western Balkans. I wish you all the best for your #EU presidency! #eu2020hr https://t.co/6HH7t0ER1x";21-Nov-2019 (10:48:06.000000)
"Danke an Angela #Merkel für das gute Gespräch über die aktuellen Entwicklungen &amp; Herausforderungen in #Europa heute in Zagreb! https://t.co/3J3vXpwv2N";20-Nov-2019 (18:04:10.000000)
Congratulations to Prime Minister @kmitsotakis on the implementation of reforms in the country by the new government. It is necessary to address the migration crisis together and not to leave Greece alone with the protection of our external borders. https://t.co/IjZxeFx2ws;20-Nov-2019 (17:51:13.000000)
"Heute hatte ich ein gutes Gespräch mit @vonderleyen über die Prioritäten der neuen #EU-Kommission &amp; freue mich auf die Zusammenarbeit! Es ist wichtig, die richtigen Akzente zu setzen, wie im Klimaschutz, der Stärkung unserer Wettbewerbsfähigkeit und der Migration. https://t.co/PYgpyEVtYF";20-Nov-2019 (17:21:38.000000)
Thanks to @eucopresident Donald #Tusk for his hard work and dedication as President of the European Council. He guided Europe through many crises during his term and has my full support for his candidacy for the president of @EPP! https://t.co/9QBZZx2GNZ;20-Nov-2019 (17:08:08.000000)
"Heute &amp; morgen sind mein Team &amp; ich beim Kongress der @EPP in Zagreb. Ich freue mich auf viele Gespräche zu aktuellen Herausforderungen in #Europa, u. a. mit der des. Kommissionspräsdentin @vonderleyen, Kanzlerin Angela #Merkel, @eucopresident Donald #Tusk &amp; PM @AndrejPlenkovic. https://t.co/6ai7YuhGfO";20-Nov-2019 (16:54:08.000000)
"Gustav #Peichl ist heute im Alter von 91 Jahren von uns gegangen. Er prägte als Architekt mit vielen wichtigen Gebäuden die österreichische Baukultur und als Karikaturist die politische Landschaft wie kein anderer. Mein aufrichtiges Beileid seiner Familie &amp; den Angehörigen. https://t.co/jDwwptevAt";18-Nov-2019 (14:59:05.000000)
"Starke Unwetter sorgen in mehreren Bundesländern für katastrophale Schäden &amp; haben leider bereits ein Todesopfer gefordert. Die Betroffenen müssen schnell &amp; unbürokratisch unterstützt werden. Vielen Dank allen Helfern, die auch ehrenamtlich rund um die Uhr im Einsatz sind! https://t.co/JsggBnkSwT";18-Nov-2019 (13:25:18.000000)
Absolutes Herzschlagfinale bei den #ATPFinals2019 in London. @ThiemDomi unterliegt leider knapp, aber hat jedoch klar gezeigt, dass er zu Recht einer der größten Tennisspieler der Welt ist. Kopf hoch, ganz #Österreich ist unheimlich stolz!  https://t.co/BjLN83IIC4;17-Nov-2019 (20:55:34.000000)
Was für ein erfolgreicher Sportabend für #Österreich! Ich gratuliere unserem #Nationalteam zur Qualifikation für die #EURO2020 und @ThiemDomi zum Einzug ins Finale der #ATPFinals in London.;16-Nov-2019 (22:06:05.000000)
"Wir werden die Regierungsverhandlungen mit @Gruene_Austria in 6 Themengruppen führen. Es gibt natürlich inhaltliche Unterschiede, deswegen gilt es mit Sorgfalt &amp; Professionalität zu verhandeln. https://t.co/0omN6KhjEt";12-Nov-2019 (17:54:20.000000)
In these difficult hours my thoughts are with all Israelis who have had to seek refuge in shelters amid ongoing indiscriminate rocket attacks from #Gaza which I fully condemn. #Israel has every right to protect its civilian population and defend itself. @RodgoldMD;12-Nov-2019 (10:04:36.000000)
"Wir stehen am Anfang eines herausfordernden &amp; ergebnisoffenen Prozesses. Sowohl die Grünen als auch wir haben klare Positionen, für die wir gewählt wurden. Wir werden nun einen strukturierten Prozess aufsetzen &amp; rasch, aber mit notwendiger Sorgfalt, diese Verhandlungen führen. https://t.co/D2VD3id05u";11-Nov-2019 (11:09:19.000000)
Wir konnten uns in der Sondierungsphase ein gutes Gesamtbild machen und haben am Wochenende die Ergebnisse der Gespräche reflektiert und ausführlich besprochen. Nach Abwägen aller Argumente sind wir zum Entschluss gekommen, die @Gruene_Austria zu Koalitionsgesprächen einzuladen. https://t.co/gqT34aDOjO;11-Nov-2019 (11:09:16.000000)
"Die FPÖ hat von sich aus erklärt, dass sie sich in der Opposition sieht. Dieser Schritt war bedauerlich, ist jedoch in einer Demokratie zu akzeptieren. SPÖ, Grüne &amp; Neos hingegen haben signalisiert, dass sie für Regierungsverhandlungen bereitstehen. https://t.co/eOMZtlJN0Q";11-Nov-2019 (11:08:08.000000)
"Wir wurden bei der Nationalratswahl von der Bevölkerung gestärkt &amp; haben den Regierungsbildungsauftrag erhalten. Damit gehen wir verantwortungsvoll &amp; demütig um! Vielen Dank an die anderen Parteichefs &amp; ihre Teams für die guten &amp; respektvollen Gespräche. https://t.co/ABDtKSQvg3";11-Nov-2019 (11:08:06.000000)
"Zum #mauerfall30 gilt mein Dank allen, die sich damals wie heute für ein starkes &amp; geeintes Europa einsetzen. Denn nur so können wir die längste Friedensperiode unseres Kontinents bewahren &amp; wichtige Antworten auf die Herausforderungen der Zukunft finden. https://t.co/zShyJpuJAs";09-Nov-2019 (14:03:54.000000)
Die #Novemberpogrome 1938 zählen zu den dunkelsten Kapiteln unserer Geschichte. Die antisemitischen Gewaltakte und Morde dieser Nacht beschämen uns bis heute. Wir sind es den Opfern und ihren Angehörigen schuldig, gegen jegliche Form des Antisemitismus entschieden zu kämpfen. https://t.co/y756wlVl2y;09-Nov-2019 (09:43:06.000000)
"In dieser Sondierungsphase haben wir viele ausführliche Gespräche geführt. Nach dem heutigen Abschluss werden wir uns die Zeit nehmen, um eine Entscheidung zu treffen, mit wem wir die Regierungsverhandlungen starten &amp; diese spätestens am Montag bekannt geben. https://t.co/D2ltnHx0Xe";08-Nov-2019 (20:25:57.000000)
"Die Politik muss auf europäischer Ebene dafür sorgen, dass die Gräben zwischen Ost- &amp; Westeuropa überwunden werden, im demokratischen Diskurs auf Augenhöhe agiert wird &amp; die Meinung eines jeden Mitgliedstaates gleichermaßen gilt. Mehr dazu im Interview mit der @faznet: https://t.co/7i1vtt2zpw";08-Nov-2019 (09:28:08.000000)
